Nº doc.,Texto,Oc,CeBe,Proveedor / Usuario,Solicitante OC,Importe en ML,Lib.mayor,Cuenta Contable,Cuenta SV,Mes,Periodo,Año Academico,CeCo
5700014551,SAÚL SERGIO BADILLO ESPINOZA,,5692101001,CONCUR/EFECTIVO,,1456,7115030001,Transportación, Gastos de Viaje,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5700014249,SAÚL SERGIO BADILLO ESPINOZA,,5692101001,CONCUR/EFECTIVO,,898,7115070011,Gastos operativos, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5700014551,SAÚL SERGIO BADILLO ESPINOZA,,5692101001,CONCUR/EFECTIVO,,1800,7115070011,Gastos operativos, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5700014677,SAÚL SERGIO BADILLO ESPINOZA,,5692101001,CONCUR/EFECTIVO,,1000,7115070011,Gastos operativos, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5700014868,SAÚL SERGIO BADILLO ESPINOZA,,5692101001,CONCUR/EFECTIVO,,1000,7115070011,Gastos operativos, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5700014551,SAÚL SERGIO BADILLO ESPINOZA,,5692101002,CONCUR/EFECTIVO,,1341,7115030001,Transportación, Gastos de Viaje,Septiembre,SEM 1,2025,UF_5692101002 - Vive Profesional
5700014868,SAÚL SERGIO BADILLO ESPINOZA,,5692101002,CONCUR/EFECTIVO,,1000,7115070011,Gastos operativos, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101002 - Vive Profesional
100148887,Seguro Daños 2025,,5694899000,SEGURO DE DAÑOS,,26063,7111070001,Seguros y fianzas, Servicios,Agosto,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
100155322,Seguro Daños 2025,,5694899000,SEGURO DE DAÑOS,,26063,7111070001,Seguros y fianzas, Servicios,Septiembre,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
100148867,Seguro Muerte Accidental 2025,,5690103000,GASTOS DIVERSOS,,10761,7111070001,Seguros y fianzas, Servicios,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
100148888,Seguro Muerte Accidental 2025,,5690103000,GASTOS DIVERSOS,,10761,7111070001,Seguros y fianzas, Servicios,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
100148892,Seguro Muerte Accidental 2025,,5690103000,GASTOS DIVERSOS,,-10761,7111070001,Seguros y fianzas, Servicios,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
100155323,Seguro Muerte Accidental 2025,,5690103000,GASTOS DIVERSOS,,10761,7111070001,Seguros y fianzas, Servicios,Septiembre,SEM 1,2025,UF_5690103000 - Preparatoria
100148867,Seguro Muerte Accidental 2025,,5690104000,GASTOS DIVERSOS,,8056,7111070001,Seguros y fianzas, Servicios,Agosto,SEM 1,2025,UF_5690104000 - Profesional
100148888,Seguro Muerte Accidental 2025,,5690104000,GASTOS DIVERSOS,,8056,7111070001,Seguros y fianzas, Servicios,Agosto,SEM 1,2025,UF_5690104000 - Profesional
100148892,Seguro Muerte Accidental 2025,,5690104000,GASTOS DIVERSOS,,-8056,7111070001,Seguros y fianzas, Servicios,Agosto,SEM 1,2025,UF_5690104000 - Profesional
100155323,Seguro Muerte Accidental 2025,,5690104000,GASTOS DIVERSOS,,8056,7111070001,Seguros y fianzas, Servicios,Septiembre,SEM 1,2025,UF_5690104000 - Profesional
100148867,Seguro Muerte Accidental 2025,,5690105000,GASTOS DIVERSOS,,140,7111070001,Seguros y fianzas, Servicios,Agosto,SEM 1,2025,UF_5690105000 - Maestria
100148888,Seguro Muerte Accidental 2025,,5690105000,GASTOS DIVERSOS,,140,7111070001,Seguros y fianzas, Servicios,Agosto,SEM 1,2025,UF_5690105000 - Maestria
100148892,Seguro Muerte Accidental 2025,,5690105000,GASTOS DIVERSOS,,-140,7111070001,Seguros y fianzas, Servicios,Agosto,SEM 1,2025,UF_5690105000 - Maestria
100155323,Seguro Muerte Accidental 2025,,5690105000,GASTOS DIVERSOS,,140,7111070001,Seguros y fianzas, Servicios,Septiembre,SEM 1,2025,UF_5690105000 - Maestria
5000024714,SERVICIO SEGURIDAD GUARDIA 12 X 12,913174,5692101002,SEGUPRIC SA DE CV    (0000065348),BRENDA VANESSA PÉREZ SÁNCHEZ,81,7115070006,Labor y eventos sociales, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
1900008558,SERVICIO UBER EISAC JULIO,,5692101001,"FACTURIFY, SA DE CV",,483,7111060001,Transportación, Servicios,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000026991,SERVICIOAMBULANCIAZONAPROTEGIDALAG,943926,5692108000,MEDICINA Y SOPORTE MEDICO MS SA DE  CV   (0000069000),HÉCTOR IVÁN FERNIZA DURÁN,5500,7111090002,Servicios médicos, Servicios,Agosto,SEM 1,2025,UF_5692108000 - TecmiMed Center
5000027968,SERVICIOAMBULANCIAZONAPROTEGIDALAG,947100,5692108000,MEDICINA Y SOPORTE MEDICO MS SA DE  CV   (0000069000),HÉCTOR IVÁN FERNIZA DURÁN,5500,7111090002,Servicios médicos, Servicios,Septiembre,SEM 1,2025,UF_5692108000 - TecmiMed Center
5000028559,SERVICIOBARRABOCADILLOSDULCES/SALADOS,944879,5690105000,GERARDO  CASTAÑEDA VARELA (0001315637),BRAULIO ANTONIO CÁZARES FERNÁNDEZ,3600,7111050003,Servicios de café y banquetes, Servicios,Septiembre,SEM 1,2025,UF_5690105000 - Maestria
5000025394,SERVICIOBARRACANAPE/CHARCUTERIA,939271,5694099000,GERARDO  CASTAÑEDA VARELA (0001315637),KARLA XOCHEL FRANCO ANCHONDO,3000,7111050003,Servicios de café y banquetes, Servicios,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000026302,SERVICIOBARRASNACKSC/BEBIDA,941558,5692101002,GERARDO  CASTAÑEDA VARELA (0001315637),MIGUEL ISAAC JAQUEZ CORRAL,1700,7111050003,Servicios de café y banquetes, Servicios,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
5000028558,SERVICIOBARRASNACKSC/BEBIDA,944864,5692101002,GERARDO  CASTAÑEDA VARELA (0001315637),MIGUEL ISAAC JAQUEZ CORRAL,3400,7111050003,Servicios de café y banquetes, Servicios,Septiembre,SEM 1,2025,UF_5692101002 - Vive Profesional
5000024358,SERVICIOBUFFETTEMEXICANO4GUISOS,936538,5692101002,GERARDO  CASTAÑEDA VARELA (0001315637),MIGUEL ISAAC JAQUEZ CORRAL,3750,7111050003,Servicios de café y banquetes, Servicios,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
5000026113,SERVICIODE FUMIGACION,941167,5694899000,BALANCE URBANO CONTROL DE PLAGAS S A DE CV   (0000047434),JOSÉ EDGARD FAVELA LARA,2847,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Agosto,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
5000029871,SERVICIODEAMBULANCIAPORHORA,952464,5692108000,MEDICINA Y SOPORTE MEDICO MS SA DE  CV   (0000069000),HÉCTOR IVÁN FERNIZA DURÁN,1200,7111090002,Servicios médicos, Servicios,Septiembre,SEM 1,2025,UF_5692108000 - TecmiMed Center
5000023946,SERVICIODEAUDIOY/OVIDEO,931677,5692101001,NORMA  TAPIA RAMIREZ (0001336897),KENIA DELFINA URBINA JURADO,1584,7111050001,Servicios de Vigilancia y Limpieza, Subcontrataciones,Agosto,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000023947,SERVICIODEAUDIOY/OVIDEO,931677,5692101001,NORMA  TAPIA RAMIREZ (0001336897),KENIA DELFINA URBINA JURADO,1446,7111050001,Servicios de Vigilancia y Limpieza, Subcontrataciones,Agosto,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000024951,SERVICIODEBANQUETE,938125,5695101000,GLORIA GUADALUPE GARZA PÉREZ (0000772687),RAUL ALEJANDRO AGUILERA JAUREGUI,1735,7111050003,Servicios de café y banquetes, Servicios,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
5000024951,SERVICIODEBANQUETE,938125,5695102000,GLORIA GUADALUPE GARZA PÉREZ (0000772687),RAUL ALEJANDRO AGUILERA JAUREGUI,1735,7111050003,Servicios de café y banquetes, Servicios,Agosto,SEM 1,2025,UF_5695102000 - Atraccion Prof
5000028331,SERVICIODEFLETEPM,947000,5694801000,PROVEEDORA ELECTRICA REGIOMONTANA SA DE CV   (0000070327),JOSÉ EDGARD FAVELA LARA,300,7111060003,Fletes y Acarreos Pers. Morales, Servicios,Septiembre,SEM 1,2025,UF_5694801000 - Mantenimiento
5000030025,SERVICIODEFUMIGACIONUTMLAGUNA,953622,5694899000,BALANCE URBANO CONTROL DE PLAGAS S A DE CV   (0000047434),JOSÉ EDGARD FAVELA LARA,2847,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Septiembre,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
5000026325,SERVICIODEIMPRESION,941311,5692101002,FERNANDO ALONSO ORTIZ REYES (0001517301),MIGUEL ISAAC JAQUEZ CORRAL,2530,7115120001,Copiado e impresos, Materiales,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
5000026574,SERVICIODEJARDINERIALAGUNA,942896,5694803000,SERVICIOS PROFESIONALES EN LIMPIEZA  DE LA LAGUNA SA DE CV   (0000050898),JOSÉ EDGARD FAVELA LARA,11638,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Agosto,SEM 1,2025,UF_5694803000 - Servicio de limpieza
5000027688,SERVICIODEJARDINERIALAGUNA,945823,5694803000,SERVICIOS PROFESIONALES EN LIMPIEZA  DE LA LAGUNA SA DE CV   (0000050898),JOSÉ EDGARD FAVELA LARA,11638,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Septiembre,SEM 1,2025,UF_5694803000 - Servicio de limpieza
5000026573,SERVICIODELIMPIEZALAGUNA,942894,5694803000,SERVICIOS PROFESIONALES EN LIMPIEZA  DE LA LAGUNA SA DE CV   (0000050898),JOSÉ EDGARD FAVELA LARA,132042,7111050001,Servicios de Vigilancia y Limpieza, Subcontrataciones,Agosto,SEM 1,2025,UF_5694803000 - Servicio de limpieza
5000027689,SERVICIODELIMPIEZALAGUNA,945822,5694803000,SERVICIOS PROFESIONALES EN LIMPIEZA  DE LA LAGUNA SA DE CV   (0000050898),JOSÉ EDGARD FAVELA LARA,132042,7111050001,Servicios de Vigilancia y Limpieza, Subcontrataciones,Septiembre,SEM 1,2025,UF_5694803000 - Servicio de limpieza
5000023830,SERVICIODEMENSAJES,930023,5694999000,BICENTEL SA DE CV (0000029521),CHRISTIAN AZAEL ALANIS PEREA,651,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
5000027347,SERVICIODESEGURIDADPRIVADA,945081,5694805000,HSS SEGURIDAD PRIVADA S DE RL DE C V   (0000077497),HÉCTOR IVÁN FERNIZA DURÁN,168928,7111050001,Servicios de Vigilancia y Limpieza, Subcontrataciones,Agosto,SEM 1,2025,UF_5694805000 - Servicio de Vigilancia
5000024006,SERVICIOPINTURAESMALTEAEXTINTOR,935499,5694801000,PINTURAS OSEL DE LA LAGUNA SA DE C V   (0000037783),JOSÉ EDGARD FAVELA LARA,3423,7111030001,Servicios, Servicios,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
1900008361,Servicios de Mensajería Fact-MTYR005806881,,5694099000,"DHL EXPRESS MEXICO, SA DE CV",,3422,7112010005,mensajeria, Comunicaciones,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
1700000875,Servicios de Mensajería Fact-MTYR005887757,,5694099000,"DHL EXPRESS MEXICO, SA DE CV",,-2805,7112010005,mensajeria, Comunicaciones,Septiembre,SEM 1,2025,UF_5694099000 - Direccion Finanzas
1900009012,Servicios de Mensajería Fact-MTYR005887757,,5694099000,"DHL EXPRESS MEXICO, SA DE CV",,2805,7112010005,mensajeria, Comunicaciones,Septiembre,SEM 1,2025,UF_5694099000 - Direccion Finanzas
1900009098,Servicios de Mensajería Fact-MTYR005887757,,5694099000,"DHL EXPRESS MEXICO, SA DE CV",,2805,7112010005,mensajeria, Comunicaciones,Septiembre,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000029531,SERVICIOSEGURIDADCUBREDESCANSOTMLAG,952263,5694805000,HSS SEGURIDAD PRIVADA S DE RL DE C V   (0000077497),JOSÉ EDGARD FAVELA LARA,36330,7111050001,Servicios de Vigilancia y Limpieza, Subcontrataciones,Septiembre,SEM 1,2025,UF_5694805000 - Servicio de Vigilancia
5000029530,SERVICIOSEGURIDADELEMENTOTMLAG,952263,5694805000,HSS SEGURIDAD PRIVADA S DE RL DE C V   (0000077497),JOSÉ EDGARD FAVELA LARA,108991,7111050001,Servicios de Vigilancia y Limpieza, Subcontrataciones,Septiembre,SEM 1,2025,UF_5694805000 - Servicio de Vigilancia
5000029529,SERVICIOSEGURIDADJEFESERVICIOTMLAG,952263,5694805000,HSS SEGURIDAD PRIVADA S DE RL DE C V   (0000077497),JOSÉ EDGARD FAVELA LARA,23608,7111050001,Servicios de Vigilancia y Limpieza, Subcontrataciones,Septiembre,SEM 1,2025,UF_5694805000 - Servicio de Vigilancia
5000029898,SILBATODEPORTIVO,940114,5692101001,FRANCISCO JAVIER ROMÁN RODRÍGUEZ (0000528565),MIGUEL ISAAC JAQUEZ CORRAL,330,7115101007,Material y equipo deportivo, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000029898,SILBATODEPORTIVO,940114,5692101002,FRANCISCO JAVIER ROMÁN RODRÍGUEZ (0000528565),MIGUEL ISAAC JAQUEZ CORRAL,330,7115101007,Material y equipo deportivo, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101002 - Vive Profesional
5000027396,SISTEMADESONIDO,944915,5690104000,JUAN GERARDO GÓMEZ JAUREGUI (0000988858),MIGUEL ISAAC JAQUEZ CORRAL,7518,7115101001,Materiales en general, Gastos de Operacion,Agosto,SEM 1,2025,UF_5690104000 - Profesional
5000027396,SISTEMADESONIDO,944915,5692101002,JUAN GERARDO GÓMEZ JAUREGUI (0000988858),MIGUEL ISAAC JAQUEZ CORRAL,10382,7115101001,Materiales en general, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
5000029867,SISTEMADESONIDO,952937,5692101001,JUAN GERARDO GÓMEZ JAUREGUI (0000988858),MIGUEL ISAAC JAQUEZ CORRAL,14900,7115101001,Materiales en general, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000029867,SISTEMADESONIDO,952937,5692101002,JUAN GERARDO GÓMEZ JAUREGUI (0000988858),MIGUEL ISAAC JAQUEZ CORRAL,14900,7115101001,Materiales en general, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101002 - Vive Profesional
5000030138,SISTEMADESONIDO,954351,5690103000,JUAN GERARDO GÓMEZ JAUREGUI (0000988858),MIGUEL ISAAC JAQUEZ CORRAL,6000,7115101001,Materiales en general, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5690103000 - Preparatoria
5000030138,SISTEMADESONIDO,954351,5690104000,JUAN GERARDO GÓMEZ JAUREGUI (0000988858),MIGUEL ISAAC JAQUEZ CORRAL,6000,7115101001,Materiales en general, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5690104000 - Profesional
5000025284,SOBREODSKU36151MANILAOFIC90GC50,933330,5690103000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),GERARDO ULISES MARTÍNEZ RAMÍREZ,200,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
5000025181,SOBREODSKU36151MANILAOFIC90GC50,933733,5694099000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),HÉCTOR IVÁN FERNIZA DURÁN,100,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000025180,SOBREOFICIOODSKU36156N10C100,933733,5694099000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),HÉCTOR IVÁN FERNIZA DURÁN,50,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
1900008790,Solicitud de RVOE,,5692003000,TESORERIA DE LA FEDERACION,,14284,7115040006,Trámites ante la SEP, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692003000 - Admon Academica
1900008791,Solicitud de RVOE,,5692003000,TESORERIA DE LA FEDERACION,,14284,7115040006,Trámites ante la SEP, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692003000 - Admon Academica
1900008792,Solicitud de RVOE,,5692003000,TESORERIA DE LA FEDERACION,,14284,7115040006,Trámites ante la SEP, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692003000 - Admon Academica
5000024584,SOLUTINAF,935725,5692108000,AGUSTIN SANDOVAL GARCIA (0001067007),KARLA ELENA ROBLES JUÁREZ,626,7115101006,Artículos y gastos médicos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692108000 - TecmiMed Center
5000023990,SOLVENTE,934342,5694801000,PINTURAS OSEL DE LA LAGUNA SA DE C V   (0000037783),JOSÉ EDGARD FAVELA LARA,862,7115101001,Materiales en general, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
5000025195,SOLVENTE,938482,5694801000,PINTURAS OSEL DE LA LAGUNA SA DE C V   (0000037783),JOSÉ EDGARD FAVELA LARA,407,7115101001,Materiales en general, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
5000026429,SUM.EINST.POLICARBONATO6MM,941922,5694801000,SERGIO  GUANGORENA CERVANTES (0000531195),JOSÉ EDGARD FAVELA LARA,2200,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
5000029686,SUM.EINST.POLICARBONATO6MM,952465,5694801000,SERGIO  GUANGORENA CERVANTES (0000531195),JOSÉ EDGARD FAVELA LARA,4400,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Septiembre,SEM 1,2025,UF_5694801000 - Mantenimiento
5000030029,SUM.EINST.POLICARBONATO6MM,953613,5694801000,SERGIO  GUANGORENA CERVANTES (0000531195),JOSÉ EDGARD FAVELA LARA,6600,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Septiembre,SEM 1,2025,UF_5694801000 - Mantenimiento
5000027926,SUMINISTRO/INSTALACIONBOYAMETALICA,943468,5694899000,DISTRIBUCIONES INDUSTRIALES CUERDA SA DE CV   (0000057385),JOSÉ EDGARD FAVELA LARA,8720,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Septiembre,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
5000029546,SUMINISTRO/INSTALACIONBOYAMETALICA,950034,5694899000,DISTRIBUCIONES INDUSTRIALES CUERDA SA DE CV   (0000057385),JOSÉ EDGARD FAVELA LARA,5450,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Septiembre,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
5000026428,SUMINISTROEINSTALACIONZOCLO,941923,5694801000,SERGIO  GUANGORENA CERVANTES (0000531195),JOSÉ EDGARD FAVELA LARA,1680,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
5000024667,SUMINISTROINSTALACIONPLAFONARMSTRONG,930088,5694801000,BRENDA EUNICE AGUILAR RAMIREZ (0001465829),JOSÉ EDGARD FAVELA LARA,14400,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
5000024567,SYNCOL,935725,5692108000,AGUSTIN SANDOVAL GARCIA (0001067007),KARLA ELENA ROBLES JUÁREZ,588,7115101006,Artículos y gastos médicos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692108000 - TecmiMed Center
5000026477,TARJETADEREGALOCINEPOLIS,940487,5695101000,IMELDA  ARIZMENDI CASTAÑEDA (0001202291),KARLA XOCHEL FRANCO ANCHONDO,5000,7115070006,Labor y eventos sociales, Gastos de Operacion,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
5000026477,TARJETADEREGALOCINEPOLIS,940487,5695102000,IMELDA  ARIZMENDI CASTAÑEDA (0001202291),KARLA XOCHEL FRANCO ANCHONDO,5000,7115070006,Labor y eventos sociales, Gastos de Operacion,Agosto,SEM 1,2025,UF_5695102000 - Atraccion Prof
1900009170,TELEFONÍA PAGO DE FACTURA AGOSTO,,5690303000,"RADIOMOVIL DIPSA, SA DE CV",,344,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5690303000 - EducacionCont OI U4P
1900009170,TELEFONÍA PAGO DE FACTURA AGOSTO,,5692099000,"RADIOMOVIL DIPSA, SA DE CV",,344,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5692099000 - Dir General Campus
1900009172,TELEFONÍA PAGO DE FACTURA AGOSTO,,5692099000,"RADIOMOVIL DIPSA, SA DE CV",,344,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5692099000 - Dir General Campus
1900009170,TELEFONÍA PAGO DE FACTURA AGOSTO,,5695101000,"RADIOMOVIL DIPSA, SA DE CV",,1720,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5695101000 - Atraccion Prepa
1900009170,TELEFONÍA PAGO DE FACTURA AGOSTO,,5695102000,"RADIOMOVIL DIPSA, SA DE CV",,1032,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5695102000 - Atraccion Prof
1900009170,TELEFONÍA PAGO DE FACTURA AGOSTO,,5695103000,"RADIOMOVIL DIPSA, SA DE CV",,688,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5695103000 - Atraccion Maestria
1900009170,TELEFONÍA PAGO DE FACTURA AGOSTO,,5695104000,"RADIOMOVIL DIPSA, SA DE CV",,688,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
1900007895,TELEFONÍA PAGO DE FACTURA JULIO,,5690303000,"RADIOMOVIL DIPSA, SA DE CV",,349,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5690303000 - EducacionCont OI U4P
1900007895,TELEFONÍA PAGO DE FACTURA JULIO,,5692099000,"RADIOMOVIL DIPSA, SA DE CV",,347,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5692099000 - Dir General Campus
1900007897,TELEFONÍA PAGO DE FACTURA JULIO,,5692099000,"RADIOMOVIL DIPSA, SA DE CV",,516,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5692099000 - Dir General Campus
1900007895,TELEFONÍA PAGO DE FACTURA JULIO,,5695101000,"RADIOMOVIL DIPSA, SA DE CV",,1893,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
1900007895,TELEFONÍA PAGO DE FACTURA JULIO,,5695102000,"RADIOMOVIL DIPSA, SA DE CV",,1032,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5695102000 - Atraccion Prof
1900007895,TELEFONÍA PAGO DE FACTURA JULIO,,5695103000,"RADIOMOVIL DIPSA, SA DE CV",,688,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5695103000 - Atraccion Maestria
1900007895,TELEFONÍA PAGO DE FACTURA JULIO,,5695104000,"RADIOMOVIL DIPSA, SA DE CV",,688,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
5000030028,TERMOSTATOFERRETERIA,953614,5694801000,CONTROLES Y FABRICACIONES DE TORREO SA DE CV   (0000040684),JOSÉ EDGARD FAVELA LARA,2667,7115101001,Materiales en general, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5694801000 - Mantenimiento
5000025296,TIJERAODNEGRO17CMPIEZASKU38346,933330,5690103000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),GERARDO ULISES MARTÍNEZ RAMÍREZ,92,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
5000024581,TIRASREACTIVASP/GLUCOSA,935725,5692108000,AGUSTIN SANDOVAL GARCIA (0001067007),KARLA ELENA ROBLES JUÁREZ,1932,7115101006,Artículos y gastos médicos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692108000 - TecmiMed Center
5000027546,TOALLADEPAPELTORK700166C/6ROLLOS,942913,5694803000,SERVI QUIM DE MONTERREY SA DE CV    (0000039539),JOSÉ EDGARD FAVELA LARA,7323,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5694803000 - Servicio de limpieza
5000029549,TOALLADEPAPELTORK700166C/6ROLLOS,948910,5694803000,SERVI QUIM DE MONTERREY SA DE CV    (0000039539),JOSÉ EDGARD FAVELA LARA,9764,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5694803000 - Servicio de limpieza
5000024559,TOALLASANITARIA,935725,5692108000,AGUSTIN SANDOVAL GARCIA (0001067007),KARLA ELENA ROBLES JUÁREZ,421,7115101006,Artículos y gastos médicos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692108000 - TecmiMed Center
1900008995,Total de licenciatura y legalización,,5692003000,TESORERIA DE LA FEDERACION,,539,7115040006,Trámites ante la SEP, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692003000 - Admon Academica
1900009105,Total de licenciatura y legalización,,5692003000,TESORERIA DE LA FEDERACION,,4316,7115040006,Trámites ante la SEP, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692003000 - Admon Academica
1900009106,Total de licenciatura y legalización,,5692003000,TESORERIA DE LA FEDERACION,,539,7115040006,Trámites ante la SEP, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692003000 - Admon Academica
1900009333,Total de licenciatura y legalización,,5692003000,TESORERIA DE LA FEDERACION,,611,7115040006,Trámites ante la SEP, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692003000 - Admon Academica
1900009456,Total de licenciatura y legalización,,5692003000,TESORERIA DE LA FEDERACION,,480,7115040006,Trámites ante la SEP, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692003000 - Admon Academica
1900009475,Total de licenciatura y legalización,,5692003000,TESORERIA DE LA FEDERACION,,1079,7115040006,Trámites ante la SEP, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692003000 - Admon Academica
1900009480,Total de licenciatura y legalización,,5692003000,TESORERIA DE LA FEDERACION,,539,7115040006,Trámites ante la SEP, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692003000 - Admon Academica
5000029204,TRAMITEANTENOTARIOPUBLICO,951174,5692003000,MTZ2 SC    (0000047214),RAQUEL FERRER GUTIERREZ,392,7111040002,Servicios de Consultoría, Servicios,Septiembre,SEM 1,2025,UF_5692003000 - Admon Academica
5000030312,TRANSPORTACION,954855,5695104000,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),ANA IXCHEL CORREA SILVA,1000,7111060001,Transportación, Servicios,Septiembre,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
